,comment_text,comment_date,comment_time
0,出了那么多的利好，还是在3100点左右挣扎着，不停的收割小韭菜。什么时候才能挺起嵴梁,09-05 14:14,09-05
0,我在首创那等你们,09-05 14:16,09-05
0,等待老师的指令！,09-05 14:17,09-05
0,15.3第一支撑位,09-05 14:19,09-05
0,传说中的回购呢,09-05 14:22,09-05
0,成本放这了,09-05 14:22,09-05
0,加仓,09-05 14:23,09-05
0,东方财富超级大盘股一只，由于多了三十多万个小股东，以及净利润每年下降，因此东方财富的股价很快就会跌回到13元以下啦！！！,09-05 14:23,09-05
0,别的证券都彤彤，就这厮绿油油,09-05 14:25,09-05
0,托单必跌，磨磨的。要下来就快点，我在15等著你。,09-05 14:29,09-05
0,一根套了多少人，今天看装逼要收到8毛7，混帐操盘！,09-05 14:29,09-05
0,好冷,09-05 14:29,09-05
0,昨天上证升1.4%，东财升0.7%，今天上证跌0.7%，东财跌1.4%,09-05 14:30,09-05
0,涨了一天，调整了一个月。东方财富不是以前的东方财富了。这个票肯定远不止如此，只是时间问题。要涨就涨，要跌就杀，一点都不痛快。,09-05 14:30,09-05
0,15.79收,09-05 14:30,09-05
0,下关风吹,09-05 14:32,09-05
0,下面好大的一个缺口，貌似悬浮在半空中啊。,09-05 14:35,09-05
0,还盈利一块一，看看你到底能跌多少哈哈,09-05 14:36,09-05
0,涨一天，跌一个月，熊市标配，这个垃圾真胆肥，还在搞量化交易，今天收在8毛7！,09-05 14:36,09-05
0,又割了散户韭菜舒服,09-05 14:37,09-05
0,研报全是看好买入，股价一直喋喋不休。到底是做研报的，还是大家不懂这个股？,09-05 14:38,09-05
0,明天大盘怎么走？不要想得太复杂，跟几年前取消熔断后第二天走势照葫芦画瓢猜一猜就可以了。记得当时第二天大盘是大涨的，现在量化不是取消，只是限制，力度和反应肯定不一样。但毕竟是利好，及时对症下药，市场反应应该还是有的，预测明天反弹收阳。市场真正走出底部反转主要是看三个变量：一个是场内外增量资金；一个是下周公布的8月份宏观经济数据；一个是人民币汇率转强。至于明天券商走势就看两大势力Pk，即限制量化短期对...,09-05 14:38,09-05
0,股市不好，其他也不会好,09-05 14:39,09-05
0,内外资都在跑，股市怎么可能好,09-05 14:39,09-05
0,已经彻底成为指数工具。,09-05 14:40,09-05
0,管市场的反对，它们反对的都是错的,09-05 14:41,09-05
0,主力就没有盼着大盘好啊,09-05 14:43,09-05
0,今天回购了呗,09-05 14:45,09-05
0,织布机开始了东方财富织布机,09-05 14:47,09-05
0,羡慕长期持有东方财富的朋友。,09-05 14:48,09-05
0,限制个球的量化，还是量化的天下,09-05 14:52,09-05
0,这货的除权价前不看不知道，一看吓一跳,09-05 14:56,09-05
0,等我来解放你们。,09-05 15:04,09-05
0,东方财富织布机,09-05 15:04,09-05
0,等了一天，都没等到像样的跌幅！缩量了，明天收点筹码来砸盘吧！,09-05 15:07,09-05
0,东财的量化历害，几分钱能玩一天。,09-05 15:09,09-05
0,宝贵意见，转发,09-05 15:11,09-05
0,一样的走势，恶心到我的信仰！,09-05 15:15,09-05
0,以后不买两融的票了，狗量化融券砸盘，以后不买两融的票了，狗量化融券砸盘，,09-05 15:18,09-05
0,转发,09-05 15:19,09-05
0,现在这价还不是补仓的最好位置，上周一18.4的高位我认为10月份有望拿下，最晚年底也能搞定。有耐心的人永远比爱冲动的人赚得多,09-05 15:24,09-05
0,会迟，但必到，不缺席，全力支持，继续加仓，躺平,09-05 15:24,09-05
0,转发,09-05 15:34,09-05
0,跌多了自然就涨，加上消息的配合,09-05 15:34,09-05
0,跌多了自然就涨，加上消息的配合,09-05 15:38,09-05
0,昨天行情一百次充分证明，只有做垃圾股，才能赚钱。,09-05 15:40,09-05
0,涨价涨回16元以上？给套住的韭菜解套？谁来做善事？东方财富会这样做？,09-05 15:53,09-05
0,水花在哪里,09-05 16:08,09-05
0,长久物流看着不错，走趋势，往上空间还大吗？,09-05 16:09,09-05
0,9月5日交易：1.加仓东方财富（300059）；2.持有今飞转债（128056）；声明：每日交易只作为个人实盘记录，不构成投资建议，据此操作盈亏自负,09-05 16:13,09-05
0,明天又该涨了。,09-05 16:13,09-05
0,明天至少正式开始了，往下三个点,09-05 16:22,09-05
0,垃圾,09-05 16:22,09-05
0,兄弟姐妹们，18.3的价格还能解套吗？,09-05 16:27,09-05
0,手续降了，印花税也少了，量化也限制了，你咋就爬不起来了呢？,09-05 16:29,09-05
0,周二不动，只有等。,09-05 16:32,09-05
0,这玩意还有人买呢,09-05 16:32,09-05
0,涨时无你，跌时有你！东方财富怎么回事？,09-05 16:36,09-05
0,这是跌不下去了么，今天18.84买了点。,09-05 16:37,09-05
0,指数今天调整为主，对应的昨天的反弹，成交量再次缩量，两市投机情绪回落。大盘这里我总感觉跌下去的可能性不大，今天下跌，明天反弹的机会更大，也没必要太过于悲观，情绪今天低迷的主要因素，是这波打出空间的情绪标的，我乐家居被市场形成一致性之后，并没有选择向深度挖掘，家居板块毕竟也只有那么几只股。反而是华为概念早盘看似强势，但是对市场带动效应一般，都是冲高回落为主，下午华力创通都开了。,09-05 16:38,09-05
0,sfdsadfsaf,09-05 16:39,09-05
0,东方财富量化交易大本营！想涨难如登天！,09-05 16:39,09-05
0,逼散户割肉，我就拿着100岁,09-05 16:46,09-05
0,【途牛基金停止基金产品销售业务存量基金调整方案公布】据“途牛小喇叭”微信公号，9月5日，南京途牛基金销售有限公司关于计划停止基金产品销售业务的说明。因业务发展和调整的需要，途牛基金从2023年9月初起停止基金产品的销售业务。目前，公司与景顺长城、华安、金鹰基金等12家基金管理公司的存量基金份额转托管及汇添富基金直销产品途牛宝（货币基金全额宝）的客户迁移对接正在持续进行中。（每日经济新闻）,09-05 16:51,09-05
0,销户吧,09-05 16:56,09-05
0,糖糖有话说之寻底开始：东财最近横盘震荡。举凡大盘股横盘震荡，下跌概率百分之一万，这里一切的看多都是给人画饼。,09-05 17:00,09-05
0,证券是条狗，保险银行是主人。主人有底气时狗会冲在前头。主人没有底气时狗总是躲在后面！所以别看今天保险银行涨没用的，狗知道它们没底气！,09-05 17:04,09-05
0,这两天盘中不好t哦，空间压缩的太小了,09-05 17:14,09-05
0,再次考验14元？,09-05 17:14,09-05
0,怎么涨上去的终会怎么样跌回来，麻利点，长痛不如短痛，我还等着十四元建仓,09-05 17:20,09-05
0,这几天会下雨，冷色，注意休息,09-05 17:24,09-05
0,1、两市全天成交8039亿、北向资金净流出40多亿、早盘十点钟情绪指数61，接近冰点区域。资金的态度是目前行情走势的关键，市场增量资金不能持续流入，大盘就是震荡轮动行情。仓位看大盘、买卖看个股，接下来耐心等待市场放量且北向资金转流入，那么我们提升仓位的把握更大。2、今天环保板块龙头股的上涨，成功带动环保板块在午盘走强。,09-05 17:38,09-05
0,明天直接封板了,09-05 17:40,09-05
0,等大跌等不到，等上升又无份，无耐继续格局了！三万多股18.40进场的，割剩二万股了成本也高达19.99，不知何时何月能回来了！,09-05 17:43,09-05
0,老师，工业富联卖吗,09-05 17:44,09-05
0,上交所公告，定于9月9日（周六）9:00-12:20，组织开展竞价撮合、综合业务、新债券交易、期权交易、港股通交易、固定收益等平台相关内容通关测试（测试文档详见会员专区），使用竞价撮合平台#00、综合业务平台#01、新债券交易平台#02环境、期权业务平台#03环境、港股通交易平台#04环境、固收平台生产环境等。,09-05 17:47,09-05
0,你们这些散户赶紧销户把钱拿去消费吧，别一天天的想着不劳而获。,09-05 17:58,09-05
0,打破对融券的垄断性，让投资回归价值当融券被垄断时，利益促使主力资金单方面做空，只有全面放开融券，散户都能轻易融券，主力资金还会去恶意砸盘给散户抬轿吗？垃圾股票还敢炒上天吗？,09-05 17:59,09-05
0,东财去年30多呢,09-05 18:10,09-05
0,全仓进了，信国家,09-05 18:16,09-05
0,公司回购股票和我们小散户买股票都是一样的心态，最低价抄底，所以公司希望股价跌下来再回购。,09-05 18:18,09-05
0,房地产板块是大盘先行指标。,09-05 18:25,09-05
0,下周开始轮到医药套人,09-05 18:35,09-05
0,8月份保本出了，没有赶上券商这一波行情，究其原因是前期套得太狠了，从17多进得直跌到14还往下。后悔归后悔，吸取教训，耐下性子等到14左右仓。2023.9.5号此帖。,09-05 18:42,09-05
0,散户那么多，每天热度不减，用脑子好好想想会涨吗？为什么偏偏要死守一潭死水呢？,09-05 18:42,09-05
0,反弹就在咫尺,09-05 19:02,09-05
0,资深媒体人胡锡进：老胡今天将昨日的盈利回吐了2364元，整仓的浮盈还剩2075元。搁过去，我会很心疼，但如今盘子大一些了，两千左右的盈亏对我已是小case。我今天加了两笔仓，一笔是上午加的，似乎抓到了该股票今天盘中的最低点；另一只是在快收盘时加的，该股票今天跌了约3%。今天老胡见了一位炒股高手，他是通过一个朋友找到了我，我也想学习点技术，就一起吃了午饭。他很年轻，90后，但已经身经百战，并用自己的...,09-05 19:09,09-05
0,外资量化玩的更厉害，只有下跌,09-05 19:19,09-05
0,哼，你们想一夜暴富，做梦去吧！,09-05 19:24,09-05
0,我怎么感觉外资总是低抛高吸,09-05 19:30,09-05
0,危险，警惕市场新一轮杀跌行情的启动目前盘面的情况是：市场能出的利好基本都已经出尽。尤其是上周末的四重利好都没能提振市场，反而在高位再度套了一大批资金，尤其是在券商板块，再度套了场内外的千亿级别的活跃资金。我认为短期内已经不可能有更大更强的利好刺激了，那么也就意味着不太可能有更多的活水流入了。正如我前文所说的，要想股市这艘大船涨起来，只能是，市场要有足够的活水，船才能继续走高。而水的来源只有两处：一...,09-05 20:06,09-05
0,转发,09-05 22:34,09-05
0,转发,09-05 22:47,09-05
0,难不成要到14元才回购吗？,09-05 20:15,09-05
0,限售股可以融券卖出是怎么回事？,09-05 20:16,09-05
0,看着半生不死，不大跌又不大涨！明天准备放弃了！,09-05 20:21,09-05
0,为什么不买涨价股票？而是去拉首创证券？,09-05 20:40,09-05
0,明天该护盘了，预计会涨到16.3,09-05 20:47,09-05
0,月底15.3可以考虑。,09-05 21:07,09-05
0,投入好几个W今天浮赢两元钱。这个市场让人伤心。,09-05 21:07,09-05
0,以东财的尿性盘5天看跌7天，盘9天看跌满月。,09-05 21:08,09-05
0,投入7.5个w浮盈170块，心慌意乱,09-05 21:09,09-05
0,"东方财富股友们好!开心快乐,每一天都精彩,今天大盘和个股都调整,个股很多调整幅度比较大,调整就是布局和上车的机会,低价低位胆子要大,绝对的大,不能机会来了东张西望,抓住机会就是抓住改变生命的机遇,买的时候一定要果断,不要犹郁,卖的时候就是手起刀落,不拖泥带水,才是最大的赢家,坚信自己一定能赢,也必赢",09-05 21:34,09-05
0,最近底就是十五块八毛四,09-05 21:47,09-05
0,我真不知道你们的逻辑和思维，愿追高被套，也不愿低位埋伏，6月5日我说东方财富，是不是起涨点？,09-05 21:58,09-05
0,有没有懂行的人来解释下：股票回购用于股权激励，这难道不是等同于拿公司的利润回购股票送给高管吗？分给哪些高管是不是大股东说了算，或者说相当于大股东能分到股票，而小散们没戏。那是不是相当于利润不均匀分配呢……,09-05 22:10,09-05
0,史丹利，全国知名的化肥品牌。一年销售额才90多亿，应收账款居然还有1000多万元，而预付给供应商的款项达3亿之多，财务状况实在令人堪忧。市净率也是离谱，高达达1.3倍，很多大型国企的市净率才0.7倍。大家注意防范风险，买入需特别谨慎！,09-05 22:30,09-05
0,明天券商护盘，东方财富雄起。,09-05 22:30,09-05
0,4679,09-05 23:05,09-05
0,转发,09-05 23:06,09-05
0,东财：今日收盘控盘系数为29,09-05 23:11,09-05
0,随便写下近一年的收益率感谢东方财富，收益率最高的一年,09-05 23:26,09-05
0,转发,09-06 00:14,09-06
0,洗盘还不够深彻,09-06 00:42,09-06
0,本周有望跌破20元？大A这几十年以来，逢缺必补，尤其是25号这么大的一个缺口，现在股价悬浮在空中摇摇欲坠，你认为缺口会回补吗？留言！,09-06 00:52,09-06
0,#重磅！证券交易印花税将减半征收##降印花税王炸来了！证券雄起##雪球星计划#大家好啊，今天这篇文章是扫地僧司马懿写的第677篇文章。如果您要和我互动，文末留言。01不仅扔出了十JQK，四个二，大小王也全出了8月27日的周末，财政部、证监会和三大交易所同时宣布了一系列重大政策调整，主要包括...,09-06 00:55,09-06
0,明天涨停,09-06 01:18,09-06
0,18回本没出，不知道又要被套多久，糟心了,09-06 02:09,09-06
0,早上以为抄底大叶转债，结果满仓被大叶抄了家,09-06 02:27,09-06
0,大盘涨，手上股票也跌，什么情况,09-06 02:27,09-06
0,东方财富竟然回购，没有想到。东财是缺钱的，一般所有的金融公司，包括银行，证券，都很赚钱，但也都缺钱。,09-06 02:37,09-06
0,昨天刚夸过每天涨一毛挺好，今天就回去了2毛1，还剩2分钱了,09-06 02:41,09-06
0,山水比德还有没有可能冲前高？,09-06 02:52,09-06
0,先补15.20元附近的缺。,09-06 05:18,09-06
0,珍惜16元以下的筹码,09-06 05:22,09-06
0,早,09-06 05:24,09-06
0,今天好像大涨,09-06 06:13,09-06
0,转发,09-06 06:18,09-06
0,转发,09-06 06:39,09-06
0,明天券商要上了,09-06 07:04,09-06
0,券券是不是要废了？,09-06 07:04,09-06
0,明天就来东方财富公司面试了，希望能过，作为大一就开始使用东财炒股的人员，希望能加入东财，和东财一起努力！,09-06 07:04,09-06
0,转发,09-06 07:24,09-06
0,网上的朋友睡觉好！我是老年炒股者，希望大家发家支付！,09-06 07:04,09-06
0,撤吧等15.3,09-06 07:05,09-06
0,建议给股民一个每天可以买卖同一只股票T+0的纠错机会游资大户基金大股东都是重仓可以变相的T+0，所以给散户一个这样的机会才是公平的交易,09-06 07:05,09-06
0,东方财富里面的大神出来给明日开盘走势估个价,09-06 07:06,09-06
0,为什么抓住券商砸不停呢,09-06 07:09,09-06
0,增发获批在即。现价顶不住了，开涨。要预告业绩啦！,09-06 07:09,09-06
0,再想进来是下周的事了一字板搞起来,09-06 07:09,09-06
0,呵呵呵！还没开始回购，看看海通,09-06 07:13,09-06
0,这一刻感觉,09-06 07:18,09-06
0,15左右梭哈,09-06 07:54,09-06
0,ai算力位置已经调整的够可以了,09-06 07:56,09-06
0,转发,09-06 07:58,09-06
0,不用说，今天红不了，又是开盘绿到收盘,09-06 07:59,09-06
0,曲江文旅需要跑吗？,09-06 07:59,09-06
0,明天券券不发力，砸破3130，大盘直接3000点下面见吧，引用刘纪鹏的话，破了3050！,09-06 08:02,09-06
0,年底之前就该后悔没有梭哈了！！,09-06 08:11,09-06
0,今天卖飞了三个涨停板,09-06 08:12,09-06
0,东方财富的发展史，首先要从创始人其实说起。其实，原名沈军，1970年出生于上海，1989年考入上海交通大学。1990年，上海证券交易所在黄浦路15号的浦江饭店孔雀厅开张营业。当时还在读大二的沈军就进场开始炒股。可以说，他是中国第一批股民。1993年大学毕业，进入中国国际期货经纪（上海）有限公司工作。1994年，开始以笔名“其实”在《上海证券报》等媒体上发表期货文章，并慢慢转向股市研究。1996年参...,09-06 08:13,09-06
0,",",09-06 08:13,09-06
0,老师好,09-06 08:36,09-06
0,股市百分之九十五的时间是等待不管是等待买入亦或是卖出，卖出的机会只有百分之一的时间，适合买入的时间是百分之四，卖出很重要！！！整个交易时间里适合卖出的时间只有百分之一不到，黄金卖出时间稍纵即逝！炒股需要做的就是像狮子一样耐心的等待猎物卖出机会的出现。感谢东财留念下,09-06 08:42,09-06
0,关注你了，写的不错,09-06 08:50,09-06
0,-消银颗粒为独家剂型、发明专利产品,09-06 08:58,09-06
0,在股市可别小瞧大爷大妈，二十年前，证券交易所里，大部分都是大爷大妈，天天准时报道，在股市的大投幕行情下，打着牌，聊着天，别看她们买菜时，斤斤计较一毛钱，可是斩仓赔个几千块钱，不带皱眉头的,09-06 09:05,09-06
0,不相信药没有行情，上了！,09-06 09:07,09-06
0,东方财富降到11元左右买进,09-06 09:11,09-06
0,9月重点依旧是资金态度，不能持续放量，那就震荡轮动格局应对，此时重点要参考每日情绪周期指数，做好策略制定。何时资金放大，就是加仓进场时机！当下轮动重点是科技股，优先关注人工智能方向，其次看华为-芯片等新方向。记住，轮动市场，冲高就是卖出时机，回调则是潜伏时机。对于个股，重点留意资金高度活跃案例，其他案例不必关注，集中精力,09-06 09:15,09-06
0,转发,09-06 09:20,09-06
0,每天跌个1到2毛钱，10天就到14块了,09-06 09:20,09-06
0,空头不敢发力，有种试试,09-06 09:22,09-06
0,胡兄昨天补又套住。,09-06 09:22,09-06
0,这股阴魂不散，赶紧撤,09-06 09:22,09-06
0,28号那200亿是要被吃掉的,09-06 09:23,09-06
0,人民币兑美元继续贬值，不利于上证指数上涨；股市刺激政策后的第7天，成交量继续萎缩，上涨放量，下跌缩量；上证日线四项指标支持继续上涨。预判今日上证指数走势：上证指数开盘低开，震荡冲高，晚盘收阴，成交量继续收缩。,09-06 09:24,09-06
0,每天低开低走。资金净流出。涨个毛线。,09-06 09:27,09-06
0,要补缺口，14.10元,09-06 09:28,09-06
0,成了做空的工具,09-06 09:33,09-06
0,比心心,09-06 09:38,09-06
0,融券越来越少，最后的机会跑路,09-06 09:39,09-06
0,今日可能跌停，跑为先,09-06 09:32,09-06
0,套5个点还能回本不？,09-06 09:33,09-06
0,趋势走空了，,09-06 09:34,09-06
0,怎么说你这个才好呢,09-06 09:35,09-06
0,17买的套着吧,09-06 09:35,09-06
0,终于发利好发成一个大熊市了,09-06 09:36,09-06
0,板块弱势股。,09-06 09:37,09-06
0,最近进来不少大户，都被套在了17以上，太可怕了,09-06 09:38,09-06
0,18.40元买的。高水平买股。天天跌。到13补仓？？,09-06 09:38,09-06
0,阴跌无反弹，,09-06 09:41,09-06
0,应高开,09-06 09:41,09-06
0,芭比Q了,09-06 09:41,09-06
0,散户蜂拥而至，不跌才怪！,09-06 09:42,09-06
0,真是垃圾到家了，买了你这个玩意儿。,09-06 09:42,09-06
0,近期凡是外资重仓的股多是跌跌跌,09-06 09:42,09-06
0,等融券量化的犊子们歇菜了，才能考虑。,09-06 09:43,09-06
0,好多券商给予买入评价，必跌，就差中信的评价了，等待最后一次大跌,09-06 09:43,09-06
0,日线顶在上面压着，要不是为了护盘估计就去13xx了,09-06 09:43,09-06
0,9月目标跌回14,09-06 09:44,09-06
0,完美复制走势今天直接见到12元,09-06 09:44,09-06
0,就想知道什么时候回购。,09-06 09:44,09-06
0,回踩60/90日均线就买,09-06 09:44,09-06
0,整天绿油油的一遍。,09-06 09:44,09-06
0,不要再跌了每天一早心情就被你整阴沉了,09-06 09:45,09-06
0,就这？！还想让我买房、买车、买华为？屮,09-06 09:45,09-06
0,半年线都破了！,09-06 09:45,09-06
0,被你逼疯了,09-06 09:46,09-06
0,特别是证券，上周一在特大利好的刺激下，上证指数高开155点，几乎所有券商股都以涨停开盘，然后一路下跌，尾盘几乎都收于最低点，收了一根大阴线柱子，此后又连跌了一周。而房地产也是借利好大幅出货，k线五连阴，上周进去的股民全部被套牢。白酒套一批，光伏新能源套一批，医疗套一批，半导体套一批，科技套一批，券商套一批，地产套一批………股民们不是在上套就是在上套的路上，每天一当，当当不一样。更多精彩内容请点赞加...,09-06 09:47,09-06
0,换点伊利股份这波反弹不少稳健账户最重要，2天蒙牛乳业反弹10了,09-06 09:47,09-06
0,散户最牛的地方就是，赚了不舍得卖，套了不舍得割,09-06 09:50,09-06
0,SB玩命砸吧,09-06 09:50,09-06
0,11月，11快应该差不多,09-06 09:51,09-06
0,清仓走人。认亏,09-06 09:52,09-06
0,一天一个点！阴跌一半年！,09-06 09:52,09-06
0,为什么不进行回购？,09-06 09:53,09-06
0,每天不跌多，只跌1点,09-06 09:53,09-06
0,终于露出狰狞的爪牙了,09-06 09:53,09-06
0,等待明天15左右,09-06 09:53,09-06
0,转发,09-06 09:56,09-06
0,海通说回购立刻回购。看看你套上多少散户,09-06 09:59,09-06
0,真的是,09-06 09:59,09-06
0,这货真够烂的！,09-06 10:01,09-06
0,为什么还不回购？？？,09-06 10:02,09-06
0,转发,09-06 10:02,09-06
0,资金出逃凶猛,09-06 10:04,09-06
0,割肉擦,09-06 10:05,09-06
0,东财一直就这么趴着，券商涨他不是券商，互联网涨他不是互联网。真是令人失望。回本就卖，再也不买。恶心至极。,09-06 10:05,09-06
0,下方缺口见,09-06 10:06,09-06
0,这是要干到15，吃掉728的大阳柱么？？,09-06 10:06,09-06
0,天天跌，你说气人不,09-06 10:06,09-06
0,千万不能买了，越买越跌,09-06 10:07,09-06
0,其实人很好，股票怎么跌。,09-06 10:07,09-06
0,不是说好了要上去的吗你是吃药了？,09-06 10:07,09-06
0,谁懂啊，这货怎么天天在流出？大股东借券给量化砸吗？两年了每天都在砸,09-06 10:08,09-06
0,仰望墓碑，看来一年内能看齐平就不错了。,09-06 10:09,09-06
0,快跑,09-06 10:09,09-06
0,飞流直下三千尺，疑是银河落九天,09-06 10:10,09-06
0,外资进来…上涨；外资出来…下跌。（最近外资持续出来，结果持续下跌）,09-06 10:10,09-06
0,好怕跌停,09-06 10:11,09-06
0,跌破年均线才是机会。,09-06 10:11,09-06
0,今天到底了，恐慌之际大胆上就没错了。,09-06 10:11,09-06
0,跌到怀疑人生,09-06 10:11,09-06
0,东财大概什么时候会出可转债？,09-06 10:12,09-06
0,12，12，12，加油！,09-06 10:12,09-06
0,18元追进的你们还好吗谢谢让我在17元解套，要是再回到13了，我就会再次进来陪你们,09-06 10:12,09-06
0,大涨时你小涨，小跌时你大跌。,09-06 10:13,09-06
0,13元等你,09-06 10:13,09-06
0,估计又回到14了,09-06 10:13,09-06
0,一切指标死叉，补缺14.21再建仓。,09-06 10:14,09-06
0,坏事，今天跳空低开，反转定局，往下一倍目标值，还是蛮深的，，戴好安全帽啊，老铁们啊。,09-06 10:14,09-06
0,这德性，还股吧龙头,09-06 10:14,09-06
0,钝刀字割肉，慢慢割,09-06 10:14,09-06
0,快跑,09-06 10:15,09-06
0,涨,09-06 10:15,09-06
0,政策性利好已经出尽了，没啥希望了。,09-06 10:15,09-06
0,多大的利空，天天下跌，天天量化交易！,09-06 10:16,09-06
0,15.34看看吧！过了它就跑吧,09-06 10:16,09-06
0,转发,09-06 10:17,09-06
0,你这又啥情况,09-06 10:17,09-06
0,今天反包的机会还是蛮大的。,09-06 10:19,09-06
0,比指南针跌得还猛,09-06 10:19,09-06
0,现在这个股价，公司都不增持，说明公司也认为目前的股价偏高了,09-06 10:20,09-06
0,跌到14.09分补缺口，再满仓入，舒服,09-06 10:21,09-06
0,大盘涨，手上股票也跌，什么情况,09-06 10:22,09-06
0,一直是机构跑路，散户接盘,09-06 10:23,09-06
0,机构融券做空是市场最大的敌人，现阶段股市行情这么差，应该禁止机构融券做空,09-06 10:23,09-06
0,还回购价不超过22？回购金额不超过10亿？你上限控制的那么好，你下限呢？你怎么这么没有下限呢？？,09-06 10:23,09-06
0,跌无止境,09-06 10:23,09-06
0,不怕今天再买一点的,09-06 10:24,09-06
0,18.4套了多少,09-06 10:25,09-06
0,跑吧不要提了弃之,09-06 10:25,09-06
0,天天这样阴跌，外资狗还在做空吗？我们挺起嵴梁硬扛起来,09-06 10:25,09-06
0,公司说好的回购，月初要公布回购数据的，好像没有动静,09-06 10:25,09-06
0,亲们:其它别看了，北向悄悄流入了，少林！少林！少林！,09-06 10:26,09-06
0,已经进入慢跌阶段，卖也不是，买也不是,09-06 10:26,09-06
0,这个破股是我亏钱的根源！,09-06 10:26,09-06
0,公司以不超过22的价格回购，意味着什么？,09-06 10:27,09-06
0,弃之吧虽然是20票已经跟它没有关系的。弃之,09-06 10:28,09-06
0,垃圾,09-06 10:29,09-06
0,认赌服输，卖了,09-06 10:29,09-06
0,东方财富没有财富,09-06 10:30,09-06
0,涨多了要跌，跌多了要涨。,09-06 10:31,09-06
0,又是水下一天,09-06 10:31,09-06
0,涨多了要跌，跌多了要涨。,09-06 10:35,09-06
0,抛盘为何这么大，都是什么人在跑？,09-06 10:35,09-06
0,哎。回本遥遥无期，太伤心了。28号那天请问有哪个散户在16个多点时逃顶成功了？,09-06 10:36,09-06
0,再不出手维护股价就失去了意义！,09-06 10:38,09-06
0,15.69，套死了，唉！！,09-06 10:38,09-06
0,典型的量化股,09-06 10:38,09-06
0,量化和融券都与券商有关，所以谁也不知道哪家有雷？,09-06 10:39,09-06
0,开启阴跌模式！真垃圾,09-06 10:39,09-06
0,博弈市场，散户多的股跌也是正常，不要报希望,09-06 10:39,09-06
0,谁封券茅？地位大不如前了,09-06 10:40,09-06
0,三个大,09-06 10:41,09-06
0,钝刀子割肉，慢慢吃,09-06 10:41,09-06
0,准备换软件了，太菜了,09-06 10:41,09-06
0,果断撤离！,09-06 10:42,09-06
0,打暴空狗,09-06 10:43,09-06
0,已经走出下降通道14.元坐等红包呢！,09-06 10:46,09-06
0,你到底是个什么玩意,09-06 10:46,09-06
0,咋这么垃圾啊？板块一个没跑过，阴跌不止啊！！,09-06 10:47,09-06
0,没一天资金是流入的！为啥,09-06 10:47,09-06
0,怎么说,09-06 10:47,09-06
0,转发,09-06 10:47,09-06
0,没什么量，继续砸啊,09-06 10:48,09-06
0,拖死你，18.40没卖，以为还会涨，天下没有后悔药，哦哟哦哟我郁闷了,09-06 10:48,09-06
0,14元左右接回,09-06 10:49,09-06
0,托单必跌！,09-06 10:49,09-06
0,多大的利空，天天下跌，天天量化交易！,09-06 10:49,09-06
0,果断卖出离场,09-06 10:51,09-06
0,这多利好消息+回购了还跌成这个狗样，有人帮忙分析一下吗,09-06 10:51,09-06
0,18.4的快割吧！,09-06 10:51,09-06
0,15.27我就开始增持，16.8跑了不少，得补回来！,09-06 10:51,09-06
0,牛批，被套牢了,09-06 10:51,09-06
0,回购,09-06 10:53,09-06
0,14元以下再接,09-06 10:53,09-06
0,空仓了，安心过国庆,09-06 10:53,09-06
0,缺人气,09-06 10:54,09-06
0,融券又开始泛滥了，割肉立场明智之举,09-06 10:54,09-06
0,这波融券卖完就该涨了,09-06 10:54,09-06
0,求解，东方财富网页版可以拉动时间轴，PC端这个功能在哪儿设置呀,09-06 10:54,09-06
0,放量下跌,09-06 10:56,09-06
0,芒神在1993年西科金融股东会讲到：我们不预测宏观经济变化，也不预测股市走势。我们不是靠预测做投资的。我们基本上始终拿住自己的投资，不随意变化。另外我们始终把自己手里的机会与整个市场进行比较，选择我们最看好的机会进行投资。我们不会因为看多或看空股市而杀进杀出。欢迎点赞加关注@红梅傲香雪，因上努力，果上随缘；不求妙手，但求积胜；中庸无为，静水深流；理性平静，不疾而速；立足先赢，再求大赢。开启财富密码...,09-06 10:56,09-06
0,收个十字星吧,09-06 10:57,09-06
0,印花s后板块持续阴跌,09-06 10:58,09-06
0,今天又是创业板了,09-06 10:58,09-06
0,真的不服，卖了,09-06 10:58,09-06
0,都是浮云,09-06 10:58,09-06
0,赚了三十万没卖，没了，买东方就没赚过，,09-06 10:59,09-06
0,乖乖听命令，乖乖的跌回13元以下！！！,09-06 10:59,09-06
0,亏我信任你，竟然还跌,09-06 11:00,09-06
0,请问各位大哥，东财跌倒哪个价位可以买,09-06 11:00,09-06
0,砸破15才会真回购,09-06 11:00,09-06
0,＜生人勿进＞,09-06 11:00,09-06
0,你真的对不起支持你的广大股民，大盘大涨你微涨，大盘微跌你大跌,09-06 11:02,09-06
0,今天做多的又是被虐菜的一天,09-06 11:14,09-06
0,＜生人勿进＞,09-06 11:00,09-06
0,你真的对不起支持你的广大股民，大盘大涨你微涨，大盘微跌你大跌,09-06 11:02,09-06
0,谁让你们有钱加仓。有钱加仓亏死你们,09-06 11:03,09-06
0,又进入漫漫长阴路了。。,09-06 11:04,09-06
0,上周一降低印花税，放了几个大招，还限制了量化，准备开个香槟庆祝一下完成任务，结果来了个高开低走，众多管理层面面相觑，大眼瞪小眼，,09-06 11:05,09-06
0,比出利好还低,09-06 11:05,09-06
0,必破15.5元！,09-06 11:05,09-06
0,加仓加仓,09-06 11:05,09-06
0,散户集中营，该跑路还是赶紧跑路吧，别犹豫了！！！,09-06 11:05,09-06
