,comment_text,comment_date,comment_time
0,东方财富什么时候增发股票了,08-17 13:03,08-17
0,使劲砸，好,08-17 13:03,08-17
0,扶我起来,08-17 13:03,08-17
0,我虽然买了你，全仓了你，但是我还是要吐槽你，不争气，红盘都做不到，浪费行情，下头！,08-17 13:04,08-17
0,昨天进来以为能喝点汤这下好了喝汤的碗都给我抢了,08-17 13:04,08-17
0,不拉大券商盘是护不住的,08-17 13:04,08-17
0,涨没多少，叠起来猛,08-17 13:04,08-17
0,收盘能站住15.80都算可以了,08-17 13:06,08-17
0,我发现，我在东方财富上不能发言了。哈哈,08-17 13:06,08-17
0,已经亏了40多个点了叫我怎么卖,08-17 13:09,08-17
0,不要急着加仓还要跌。,08-17 13:09,08-17
0,券商股这波已结束了吗,08-17 13:09,08-17
0,今天券商应该能赶下不少人下车，今天能继续持有的人已经耐力应该不错，继续拿好，不出政策不减仓,08-17 13:09,08-17
0,明天15.5能到,08-17 13:09,08-17
0,星期四都没啥好结果，但是今天适合进场，星期五出场,08-17 13:10,08-17
0,研报推荐买入的都是、、、、、、、、、、、、、,08-17 13:11,08-17
0,我已躺平你随意啦！,08-17 13:14,08-17
0,满仓进城,08-17 13:17,08-17
0,又发研报了,08-17 13:18,08-17
0,割了破位了,08-17 13:21,08-17
0,如果连东方财富都不行了，市场就没希望了,08-17 13:21,08-17
0,顺势而为，打不过就躺着,08-17 13:22,08-17
0,东方财富现在有降手续费的活动。打他们客服电话转人工咨询。,08-17 13:22,08-17
0,下午拉红了,08-17 13:23,08-17
0,其作用是通过降低血脂、减少脂肪吸收和促进代谢等方式来达到减肥的效果,08-17 13:27,08-17
0,不要看大盘了，关键是买对股,08-17 13:28,08-17
0,macd日线死叉，差不多调整3-5个工作日,08-17 13:28,08-17
0,涨没赶上，下跌从未落下,08-17 13:28,08-17
0,今天还不错，抗跌。,08-17 13:32,08-17
0,降印花税不止是周五，周四也有好几次,08-17 13:33,08-17
0,主力你这吸筹的动作也太明显了吧！,08-17 13:34,08-17
0,官媒发生多次降低印花税，这个事是大概率事件,08-17 13:37,08-17
0,在放气,08-17 13:38,08-17
0,【券商打响ESG“抢人”大战！月薪中位数3-6万元，有岗位实行24薪制】近日，有金融猎头贴出ESG人才招聘公告，还有机构任命“首席ESG官”。根据猎聘网信息，券商给出的ESG相关岗位薪资普遍较高，中位数给到了3万元至6万元的月薪。其中，还有券商称相关岗位享24薪制。事实上，券商对ESG人才的争夺战早已打响，不过，市场求贤若渴的背后，人才缺口也已成为ESG投资实践的瓶颈之一。（界面新闻）,08-17 13:39,08-17
0,跌的最多的,08-17 13:41,08-17
0,太失望了！,08-17 13:47,08-17
0,风浪越大，鱼越贵嘛,08-17 13:43,08-17
0,绝地反弹，加油冲鸭,08-17 13:45,08-17
0,以为你好，就买了你！清了国盛买了你！你太不争气了！气死了！,08-17 13:47,08-17
0,黄金坑,08-17 13:47,08-17
0,直接干到200去，哈哈哈,08-17 13:49,08-17
0,券商板块不再频繁再融资。券商再融资暂停、A股IPO搁置，行业ROE中枢提升&行业集中度提升有了前提。今年板块重大边际变化：1）23年以来券商股IPO和配股融资为0，但活跃的资本市场需要券商发挥资本中介职能，未来有望放松券商杠杆约束；2）外延并购成为存量上市券商做大做强的最快方式，牌照整合有望加快；3）公募基金费改方案靴子落地，长期以量补价更关键。投资券商行业，关注券商指数ETF（515850）#券...,08-17 13:50,08-17
0,远离垃圾股,08-17 13:50,08-17
0,国盛金控冲击涨停，华林证券快速反弹,08-17 13:54,08-17
0,机构天天出货，散户天天加仓,08-17 13:54,08-17
0,效益也不算差？咋能还不如小券商？,08-17 13:55,08-17
0,买了你就跌！倒霉！,08-17 13:55,08-17
0,亚历山大！,08-17 13:58,08-17
0,再见了,08-17 13:58,08-17
0,IPO这只老虎，吃了人，说我天性要吃人，无罪，继续吃。大家都懂了吧？,08-17 14:00,08-17
0,这,08-17 14:02,08-17
0,金融科技AlGC+证券,08-17 14:02,08-17
0,一周内只买不卖,08-17 14:03,08-17
0,此情无计可消除，才下眉头，却上心头,08-17 14:04,08-17
0,一上午有涨停的几只，整个券商概念板块几十只个股只有三只是绿盘，就有大东财！这龙头大哥太水了吧？是出什么事了吗？哪位给说说？,08-17 14:06,08-17
0,龙头是信达证券了二国信三天风,08-17 14:08,08-17
0,买的全是跌的，真背！证劵都红，就你跌！怎么就看上你！倒霉,08-17 14:08,08-17
0,东方财富14.21缺口必补，挡币观望不建仓，不追高。,08-17 14:09,08-17
0,二季度股东数大增，看来散户进去了不少，难怪这次反弹落后板块，逻辑有啥变化吗？,08-17 14:09,08-17
0,领跌王者，做空大哥,08-17 14:10,08-17
0,明天是否能到15.36，拭目以待吧,08-17 14:10,08-17
0,证券涨，它当自己互联网。证券跌，它深跌,08-17 14:10,08-17
0,太失望，对你,08-17 14:11,08-17
0,割肉后坚决坚决不碰你,08-17 14:12,08-17
0,上床赖尿,08-17 14:14,08-17
0,大盘还是得靠券商啊,08-17 14:15,08-17
0,这么玩儿吗？,08-17 14:15,08-17
0,人家涨几个点你不涨你好意思吗,08-17 14:16,08-17
0,指望你拉大盘呢，你比大盘跌的还凶,08-17 14:16,08-17
0,买了你？？？？怎么这样！别人都红就你跌！！！什么破股！,08-17 14:18,08-17
0,天天上蹿下跳,08-17 14:18,08-17
0,终于扬眉吐气了,08-17 14:19,08-17
0,昨天也是这走势,08-17 14:19,08-17
0,居然见红了,08-17 14:19,08-17
0,转股,08-17 14:19,08-17
0,不让跌真不敢进,08-17 14:21,08-17
0,都说拉券商光涨指数，可是拉别的又带不动大盘，你说尴尬不？,08-17 14:21,08-17
0,券商股就是此股没拉涨停板了,08-17 14:21,08-17
0,跌吧！没意思,08-17 14:21,08-17
0,没天理,08-17 14:22,08-17
0,别的都长停了,08-17 14:23,08-17
0,绿吧,08-17 14:23,08-17
0,不要撤单啊,08-17 14:23,08-17
0,到了选择方向的时候了，下面的跳空缺口让人担心。,08-17 14:23,08-17
0,"老子上午就说了。兜兜转转。，你还是得回到证券。就你那点成交量，你还想拉其他行业？想peach,早上10:40发的贴",08-17 14:24,08-17
0,别人都涨为什么你不涨,08-17 14:26,08-17
0,内盘远大于外盘，上升动能减弱，减仓。,08-17 14:26,08-17
0,割肉了，出局,08-17 14:27,08-17
0,太垃圾,08-17 14:28,08-17
0,骗炮的，赶紧卖,08-17 14:28,08-17
0,都没力气骂了，太失望了,08-17 14:29,08-17
0,前两天17.9的时候已经赚一万了不走，现在又亏三万，唉,08-17 14:29,08-17
0,砸盘散户跑，拉盘回落散户跑，别家涨东财横盘散户跑，虽然虽然二季报80万散户。不要2个月。来来回回震荡。至少能跑掉一半。A股人均持一只股，两天半，不是随便说说的。,08-17 14:29,08-17
0,16.1买16.3卖，小t了一下多少也好，成本17.63,08-17 14:31,08-17
0,买！红币升值，今晚外围股市修复，中概股反弹，明天大A可期,08-17 14:31,08-17
0,一红盘小散就跑，真好洗,08-17 14:31,08-17
0,真他们的垃圾，垃圾透顶，明天还这样，绝对把你卖了,08-17 14:31,08-17
0,跑,08-17 14:31,08-17
0,这一波就你没涨多少了，还不快点拉涨停啊,08-17 14:32,08-17
0,这个太坏一卖就涨,08-17 14:33,08-17
0,资金跑了四个亿，咱们也赶紧溜吧,08-17 14:33,08-17
0,每天都是买买买卖卖卖，啥时候给我来一跟大阳线啊，做T做吐了都,08-17 14:34,08-17
0,欢迎继续融券砸,08-17 14:35,08-17
0,抛售狂潮，看了头皮发麻，快跑,08-17 14:36,08-17
0,垃圾，看看大盘拉了多少，还好意思吗,08-17 14:36,08-17
0,刚露头就被万手大单砸下来,08-17 14:36,08-17
0,这段时间证券涨这么多，怎么轮也轮到它了啊，怎么就无动于衷呢,08-17 14:37,08-17
0,16.35冲不上,08-17 14:37,08-17
0,明天高开赶紧买,08-17 14:38,08-17
0,啥时候能成龙头。。,08-17 14:39,08-17
0,16左右尽管入，跌不下去。,08-17 14:41,08-17
0,刚卖就涨,08-17 14:43,08-17
0,还拉这玩，有东西在同时吸蓝筹啊,08-17 14:44,08-17
0,盘子太大，拉不动,08-17 14:44,08-17
0,印花税确定降了！头部券商融资来了，还跑什么？,08-17 14:45,08-17
0,最最倒霉的就是买了你，再买你想都别想！,08-17 14:46,08-17
0,为国护盘，冲冲冲！东方应该有大器的担当！,08-17 14:46,08-17
0,资金净流出三个多亿还涨是什么原因,08-17 14:47,08-17
0,尾盘再次闷杀小散,08-17 14:48,08-17
0,300股指期货，已经实行T+0，但300股票实行T十l，不同步，不合理，要同步,08-17 14:48,08-17
0,水下也要T，要把做T变成一种信仰,08-17 14:49,08-17
0,你好歹怒涨一分也是爱啊,08-17 14:50,08-17
0,上午东财T出三毛到手,08-17 14:50,08-17
0,弱，太弱，别害人了,08-17 14:51,08-17
0,气死我了，拖后腿,08-17 14:51,08-17
0,买了你就没见涨过!!今天更失望,08-17 14:52,08-17
0,坚定持股,08-17 14:53,08-17
0,又套了,08-17 14:53,08-17
0,转发,08-17 14:54,08-17
0,能不能红色？,08-17 14:55,08-17
0,拉尾盘很可怕,08-17 14:55,08-17
0,惊现万手抛单，凶猛无比，机构仓皇鼠窜，散户踊跃接盘。,08-17 14:56,08-17
0,上涨如便秘下跌如窜稀的垃圾,08-17 14:58,08-17
0,唉，为什么啊，你是属于券商股吗？我走好吗？扶不起的阿斗,08-17 14:58,08-17
0,家人们他到底跟那个板块涨,08-17 14:59,08-17
0,真是垃圾到家了,08-17 15:01,08-17
0,就这个汇添富成长领航C（018443）不愧是布局人才薪酬高地，AI+半导体+大数据，都在囊中！周五结募，快去！#A股当前位置机会大于风险#,08-17 15:02,08-17
0,天天跌还天天收阳！你什么时候能真阳,08-17 15:03,08-17
0,就不能红着收盘吗？非得绿了才舒服？,08-17 15:03,08-17
0,。,08-17 15:03,08-17
0,涨,08-17 15:03,08-17
0,今天会涨停的,08-17 15:03,08-17
0,"增速失衡的后果就是价值回归，从哪来的回哪去，截止2023-06-30,公司股东数844861,比上期(2023-03-31)增加164767户,幅度24.23%,散户的奥斯维辛集中营，盘中空单汹涌澎湃，抛压沉重，机构夺路而逃。业绩下滑，估值回归，目标价8元，现在是下跌的半山腰，熊途漫漫。比东财好的票多了去了，不要买下降趋势的票。东财根本不值得拥有30倍的PE。",08-17 15:08,08-17
0,这垃圾没有当年的雄风了，有无数的韭菜们将包成饺子，这厮目前是下跌通道，预计10左右不是梦。,08-17 15:09,08-17
0,尾盘跑了，挣了几千，祝留下的发财,08-17 15:10,08-17
0,真是，其他证劵都红了，怎么这样，明天割肉,08-17 15:10,08-17
0,下午资金攻击了券商板块，奈何大块头拉不动，应该有印花税降低预期，明天有望高开，怀疑今天主力洗盘吸筹,08-17 15:11,08-17
0,一根上摸，一根下探，今晚看有没有消息助力明日腾飞,08-17 15:12,08-17
0,转发,08-17 15:14,08-17
0,东方财富明明要补缺口，为什么散户还不停追进？Macd还是死叉，补缺后再建仓更安全。期待。,08-17 15:20,08-17
0,都来A股了,08-17 15:21,08-17
0,虽然但是，每次开盘绿，收盘也绿，但是日线是红的丫这还求啥=。=,08-17 15:21,08-17
0,周末会有大利好？,08-17 15:23,08-17
0,发现收市后还可以交易，不知一直可以买卖到几点？,08-17 15:26,08-17
0,大乌鸦叫不停。证券市场热点所在。天风证券，看能否取代华林证券龙头，但注意前期缺口还在。,08-17 15:27,08-17
0,我们粉丝们，对于我的“趋势划线法”，我本人是非常有信心的，它的神奇准确性也是有目共睹的！！！但是本人非常讨厌那些喷子，他们人身攻击的言论令人讨厌，今天帖子里我也说了，以后见一个喷子就拉黑一人！！昨天我说了，东财30分钟已经在高位开出双次卖出信号了，今早果然立刻大幅低开，虽然早盘一路反弹翻红，那是给大家再次出逃和减仓的机会了，再不把握好，接下来短线就要被套住了！到收盘看东财60分钟，完全回涨修复到位...,08-17 15:28,08-17
0,三支假阳线,08-17 15:32,08-17
0,净利润率73%比任何一个股票高，有谁能比，真正赚大钱的好公司，拥抱AI人工智能后，公司一切费用将会减少，净利润更加多，这就是一个良心优质的好公司，长线投资，必有更大回报，继续长线持股不动。,08-17 15:32,08-17
0,很多人骂东财，尤其最近不少券商轮流涨，但是你们去看看这个月以来，大盘的走势和东财的走势，东财算是好的。至少没有跟着指数往下趋势。至少一个月前你买了东财，到今天还是浮盈的，有什么好骂的，不喜欢就卖了，套住了不想走，你骂了东财就涨停了？笑话。现在中国股市就是向下趋势，尤其十一前（什么道理自己动脑子）。除非你先清仓，如果在里面，就做好思想准备。,08-17 15:34,08-17
0,卖了,08-17 15:35,08-17
0,帮给看看东方国信吧,08-17 15:37,08-17
0,我一直拿的中国银河，光大证券，东方财富，证券板块天天涨一点，这几只股票是真不涨,08-17 15:47,08-17
0,转发,08-17 15:49,08-17
0,今天市场有所反弹，证券金融方面依旧是市场最强势的点，太平洋高位震荡，首创继续新高，每天都会出现新的面孔来带动，昨天炸板的信达证券开盘直接弱转强，虽然炸板，但其叠加次新属性也是亮点，次新近期较为强势，次新加金融表现更甚，量能上看其整体依旧良性，不排除继续走强可能。另外互联金融，整体表现和证券如出一辙，每天都会出现新的品种来带动走强，建议关注汇金股份，先进数通等品种...,08-17 15:53,08-17
0,这个是券商吗,08-17 15:54,08-17
0,随着我国资本市场政策加速推进，后续重磅政策的推出值得期待，我们预计伴随着资本市场改革红利的释放、A股财富效应的彰显和市场信心的逐步修复，A股市场有望迎来一轮“活跃牛”。,08-17 15:58,08-17
0,今天4000多只股票上涨，竟然不包括你，你这个怪胎,08-17 16:01,08-17
0,东方财富降价幅度大一点猛烈一些,08-17 16:01,08-17
0,16附近的基础已经夯实，可以启动了，打爆砸盘的空狗,08-17 16:03,08-17
0,四千只股票上涨，你不香吗？,08-17 16:09,08-17
0,转发,08-17 16:18,08-17
0,"根据GGII预计，2021-2025年中国锂电池市场年复合增长率将达到53.3%，2025年中国锂电池出货量将达到1,805GWh。世界生产PVP龙头企业是300109新开源！确定的增量市场，新开源成长无限！",08-17 16:19,08-17
0,中国应该出台更加严格的对大股东减持的规定！！！,08-17 16:21,08-17
0,昨天讲了等待这里短线变盘的出现，今天关注击破3141点后能否由长分时上的背离反弹出现，而今天大盘再消息面影响下直接低开再3141点下方，直接回补前面3123-3130点的缺口后在白酒券商等板块的带动下出现探低反弹，与此同时以军工板块为代表的题材板块出现大面积的超跌反弹，科创板率先翻红创业板和中证大指数紧跟其后，而沪指在券商板块冲高后的快速回落下出现了冲高回补当天缺口后的振荡走势，下午更是出现了大金...,08-17 16:25,08-17
0,现在还买券商的就是韭菜,08-17 16:28,08-17
0,一根大阳线后，一根带上影线的倒垂线，一根带下影线的垂线，收盘价在大阳线的中间位置，标准的对搓线，多空双方势均力敌，厉害啊这是标准的作业图。我们散户是画不出来的，明天见分晓。,08-17 16:29,08-17
0,前段时间都在说情绪到了冰点、大盘击穿3100、需要政策刺激等等，今天就来了个所谓的反转，还是7000亿缩量反转，噗。。。我是不信，不追涨，捂着券商不动了。,08-17 16:32,08-17
0,华林证券乱收费,08-17 16:36,08-17
0,今天面加个鸡腿,08-17 16:43,08-17
0,明天大跌,08-17 16:54,08-17
0,今日洗筹！坚守为好！明日会涨……,08-17 16:58,08-17
0,买入1000股汉王科技,08-17 17:08,08-17
0,最近就是在调整。,08-17 17:13,08-17
0,表现不佳呀……能不能带头冲一下,08-17 17:27,08-17
0,交易端改革、活跃市场仍有空间，当前估值性价比高，后续有望估值修复。跟踪操作维度数据（下图），近期共有12家机构给予“买入”评级。按照机构推荐的研报时间，以第二个交易日15.70元的买入价计算，目前涨幅5%左右。对于后市的估值，比较多机构也给予了低估，详细价格以及其他维度的数据可查询【U财经】,08-17 17:29,08-17
0,上市公司给股东分红icon超过融资才能减持，如果你融资了十亿，那么等于你欠了股东十亿，如非顶级芯片战略性公司，应该给股东分满十亿红利icon才能减持。合情合理。我投资你们公司，你连本都没给我赚回来，怎么允许随便在股市兑现。对于上市公司，想减持，那就只有好好经营公司才有超过融资的分红，如果你没有底气赚回融资额度，那就请不要上市icon。否则我有一万个理...,08-17 17:31,08-17
0,涨停的出现，预示着主力即将拉升，在拉升之前，为了避免跟风盘捣乱，还得先清洗一波，因此涨停板之后往往会出现调整，但是主力还要继续拉升，这个调整的时间和空间就会有一定的讲究，主力通用的手法就是从高点回落10天左右，不跌破涨停板的低价。具体回调多长时间？我们从高点计数为4号K线，后面高点依次降低，到零号K线收阳就进场，零号收阴就等收阳再进场，我们来看实际的案例。这支股票在涨停板之后，上涨过程中，出现...,08-17 18:00,08-17
0,上下翻飞，揉搓线洗盘,08-17 18:14,08-17
0,你这一天就可以亏损21万，这11万算什么呢？不够一天跌,08-17 18:18,08-17
0,这是叫搓揉线吗？,08-17 18:25,08-17
0,转发,08-17 18:34,08-17
0,最近行情在低价、小盘、次新券商，大券商目前资金不来,08-17 18:35,08-17
0,今天开始只要有一次涨的好的时候，就抛了你！,08-17 18:43,08-17
0,垃圾，如果没有利好是不是就要一直跌，你上市就是让股东博利好的吗？你不值这个市值对吗？,08-17 18:46,08-17
0,明天高开突破16.9,08-17 18:47,08-17
0,高开！明日,08-17 18:58,08-17
0,今天大盘能翻红，券商板块功不可没，如果没有券商股的两次护盘，估计今天A股就成长恐慌践踏了，哪还有几千家红着。虽然大券商基本都还绿着，但今天真是很卖力了。,08-17 19:25,08-17
0,时刻准备好，给你的大肉！但是机会就是一瞬即逝的，冲击涨停！长长的上影线一下子解了千愁！300713，英可瑞！创一个月来的新高。中线又是一个100%的胜算！短线是为了中长线，因为俗话说得好：“君子不立危墙之下”！,08-17 19:37,08-17
0,转发,08-17 19:38,08-17
0,东方财富公布中报后，以为起码能见二个涨停板，结果不但没有，还跌多涨少。。。,08-17 19:39,08-17
0,尊严只在剑锋之上，真理只在大炮射程之内。,08-17 19:49,08-17
0,周二重点操作的盘前的强势股，603569长久物流，风险控制在先，！该股分享后，周三又创出新高！涨停！今天周四又涨停，最高涨幅19.60%！！没有最高，只有更高！没有不赚钱，只有不会赚钱！能套住你吗，能不赚钱吗。,08-17 19:50,08-17
0,A股一直都是这样的，习惯了,08-17 19:56,08-17
0,做了下t，还不错！明天继续,08-17 20:16,08-17
0,阿弥陀佛,08-17 20:19,08-17
0,月底将回到14.20,08-17 20:36,08-17
0,没有任何成功是不冒风险的，直面风险，豁出去干。（雷军十年演讲）,08-17 21:05,08-17
0,今年只有券商行情,08-17 21:14,08-17
0,行情预估：又一个探底回升，在努力下上证还是拉了回来，当然这也有Y行板块和保险的功劳，应该说昨天上证比创业板强全靠权重，那现在的局势看起来好像稍微明朗了一些，跌下去有人去捞，用J融可想而知是谁在干活，从这个方面看确实是有意图要活跃市场的。现在可以说底部是明确了，3150一线就是底部区域，剩下的时间大概率就是要修复了，缩量修复，现在的量能的又点难搞，真的权重是要站出来了，仅仅板块是成不了什么气候的。指...,08-17 21:38,08-17
0,方富方富，方方富富,08-17 21:42,08-17
0,明天周五有赌周末消息的。,08-17 21:44,08-17
0,明天涨停,08-17 21:53,08-17
0,这个位置大盘还能跌成这样，很多人今天已经是在滴血了。关键是后面还会不会跌，没人知道，如果再跌，大盘到2800点，敢问大家还有应对之法吗？此时此刻，应该正式的去思考一下这个问题。#A股市场下探空间有限#为什么巴菲特总是可以立于不败之地，其实源自于他的现金非常多，现金流超级好。即使遇到再大的灰犀牛，像是有永远打不完的子弹！跟无限子弹一样，这还怎么失败？然而我们平常人肯定没有这种资金量，这个时候的仓位管...,08-17 22:02,08-17
0,别想多了今天北上又跑了五千多万连续几天流出。要回调。星期二换了财达证券了，只留底仓以后再说,08-17 22:20,08-17
0,能不能回购股份维护股价？,08-17 22:36,08-17
0,腾讯半年报报跟踪网上很多拉数据我就不拉数据了，主要跟着腾讯的业务变化信息。感受下超强的商业压迫感。首先看看腾讯的土壤：微信生态圈！微信参与度健康增长，视频号，公众号，小程序，朋友圈形成的闭环都在不断互相增强微信土壤的活跃度。视频号使用时长翻倍，小程序月活11亿。微信连接着五大业务：游戏，广告，数字会员服务（视频，音乐会员等），金融科技，云和其他的企业服务。网络游戏：2022年版号风波后，各家都在精...,08-17 22:41,08-17
0,这波券商行情，东财涨幅太小了。,08-17 22:47,08-17
0,东方财富本轮上升空间要去到20--22之间，不要轻易下车。,08-17 23:06,08-17
0,今天东方不败跟的哪个板块？,08-17 23:08,08-17
0,大家好，我是圣手哥！欢迎点赞+关注！两市今天终于迎来反弹，领头的是机器人概念。早盘普涨反弹，超3500家上涨，但量能只比昨天放大了200多亿。虽然暂时只是超跌反弹，但总归是涨了，就是好事情！摩恩电气早盘水下上车8.74，下午放量还有打板的预期，现在4个点。创识科技早盘虽然低开，但也跟随大盘收窄...,08-17 23:25,08-17
0,今天上午盘面用两句话概括：一是稳住了大盘，一是券商退居二线。今天上午大盘最低探至3123，在券商奋力拉台下止跌回升，午盘翻红收在3150。上午证券公司指数跌1.44％，板块成交额435亿，最大个股跌幅7％，并且板块涨跌转换是在很短时间内完成，这表明券商短期并没有明显的见顶迹象，是正常的获利回吐，或俗称补跌。一般超跌反弹持续性较差，只有市场资金连续不断流向某一板块并形成趋势，才能形成延续炒作的时空和...,08-17 23:50,08-17
0,散户太多，机构都在卖，能涨就怪了,08-17 23:50,08-17
0,东方财富看你这样撑不了多久,08-17 23:59,08-17
0,下半年，ai要反转了，坚定持有！,08-18 00:15,08-18
0,信不信，年内踏半百。,08-18 00:25,08-18
0,有人说我要赚到大钱算他输，我就想问下这位兄弟多少才算大钱，输了怎么办？,08-18 00:53,08-18
0,有二万股,08-18 01:00,08-18
0,全球第7，加油，早日做到中国第一…世界第一…,08-18 01:56,08-18
0,垃圾，板块和大盘涨这样多，你还绿,08-18 03:41,08-18
0,都在想着印花税，真正的利好绝对不是大家所预料的那种利好，而且真正的利好也会在大家豪无防备的情况下出现。,08-18 03:42,08-18
0,今年就玩你了,08-18 06:28,08-18
0,转发，值得深思,08-18 06:44,08-18
0,明天来个涨停板。,08-18 06:55,08-18
0,趋势向上,08-18 07:01,08-18
0,央行：适时调整优化房地产政策坚决防范汇率超调风险据央行官方公众号，今年以来，在以习近平同志为核心的党中央坚强领导下，我国经济持续恢复、总体回升向好。上半年国内生产总值（GDP）同比增长5.5%，为实现全年经济社会发展目标打下了良好基础；居民消费价格指数（CPI）同比上涨0.7%，物价总体保持平稳。中国人民银行坚持以习近平新时代中国特色社会主义思想为指导，坚决贯彻...,08-18 07:14,08-18
0,买入,08-18 07:26,08-18
0,20230818,08-18 07:37,08-18
0,今天央行又提到要保护汇率。在人民币贬值到7.2的时候央行发文说“不要赌人民币单边下跌”。目前看来央行喊话是对的，不要赌，千万不要赌，因为赌了你就赢了就赚大了！我真的不明白到底是谁总在和我们高层做对！而且每次都能胜出，你说升值它偏偏就贬值，你说要老百姓通过股票基金赚钱去消费，它偏偏就玩命下跌，结果老百姓的钱全消费在股市，基金里面。如果金融资本市场有这种和高层一直对...,08-18 07:40,08-18
0,120分钟这么标准头部，居然还有人看涨！！！！,08-18 07:41,08-18
0,转发,08-18 07:45,08-18
0,板块大把翻倍的，少的也有几十点涨幅，就你趴着不动，照轮也该轮到你了吧,08-18 07:51,08-18
0,等着吃肉吧,08-18 07:55,08-18
0,转发,08-18 08:03,08-18
0,想拉大盘股，最终的结果是小盘股暴跌。老百姓很难骗入场，基金更很难骗基民入场。拉高的大盘股，谁来接盘？难道在做市商让让券商自己接盘,08-18 08:04,08-18
0,近百万亿大A，岂能因为外资百亿左右，明天周五必须来一根大阳线，击败空头。点赞支持！,08-18 08:23,08-18
0,经过了连续多日的下跌之后，昨天盘面终于迎来了，一定程度上的反弹，意味着盘面短期已经止跌，昨天盘后也有多重利好消息，央行表示坚决防范汇率超调风险，保持人民币汇率，在合理均衡水平上的基本稳定，人民币汇率迅速跳涨。但是大盘真正走出底部，可能还需要有一个放量的过程。前期我个人一直是在做二个方向，一个是次新股，一个是券商股。券商股的行情远远没有结束，大盘走出底部券商股会是...,08-18 08:25,08-18
0,今天5个点！,08-18 08:31,08-18
0,啥时候东财开始回购注销，就能回到曾经的东财了，现在的东财涨没力，跌最快……,08-18 08:32,08-18
0,A股三大指数收报:3163.74，10644.52，2147.06。两市成交额7398亿，比前日增加356亿，北上资金流出15.19亿，南下资金流入99.38亿。涨跌停家43/1，涨跌家3851/985。国防军工，自动化设备，通用设备，汽车零部件涨幅居前。,08-18 08:41,08-18
0,上联：大霄一笑生死难料下联：老胡出征寸草不生横批：销户（霄胡),08-18 08:41,08-18
0,券商机会？,08-18 08:47,08-18
0,长线价值投资,08-18 08:47,08-18
0,呼叫万手哥！！,08-18 08:53,08-18
0,史丹利中报业绩靓丽，盈利稳健，净利润近4个亿。负债率比一季度降低了5个百分点，债务金额减少7个亿，存货减少3个亿，销售全部为预收款和现金，牛掰超过茅台酒。财务状况没有最好，只有更好！大股东持股比例高，这样的公司哪里找？,08-18 08:57,08-18
0,东财这几天表现不错，比新能源强多了，是否被主力资金关注了？值得跟进吗？,08-18 08:58,08-18
0,排名靠前的已经没有证券板块了，说明此轮证券炒作结束！,08-18 08:59,08-18
0,券商板块大旗你应该撑起来，大涨三月给大家分享,08-18 09:02,08-18
0,有人说我这是丢了西瓜捡了芝麻，其实我觉得有芝麻捡已经很幸福了,08-18 09:09,08-18
0,转发,08-18 09:10,08-18
0,转发,08-18 09:15,08-18
0,今年的ST板块已经开始走出独立行情，很多个股连续涨停板，在大盘极度萎靡的情况下，很多资金进入了ST板块。板块中最强龙头当属于ST泛海！st泛海，千亿金融+地产龙头，破产重整，清理负债，引入重整投资人，重回千亿市值！！！一，st泛海，曾经的金融+地产巨头，早几年股价20多元，现在仅1元多，股价市值，处于严重低估状态，公司多次提及，目前严重低估！！！二，st泛海，公...,08-18 09:16,08-18
0,不影响你下跌趋势,08-18 09:23,08-18
0,今天大涨！,08-18 09:24,08-18
0,你落后了,08-18 09:27,08-18
0,开盘不给机会啊，看来今天有戏了,08-18 09:47,08-18
0,东方证券扶起来了，你还这样跌？？为什么！,08-18 09:31,08-18
0,不错不错,08-18 09:31,08-18
0,东财今天跌3个点收盘。,08-18 09:33,08-18
0,放心的买！目标32元一48元！Al人工智能大数据和互联网金融的一哥东财！外资重仓抢筹！在正是买入的最佳时机！大家赶紧上车，和外资一起赚大钱,08-18 09:34,08-18
0,能不能跟上中信？,08-18 09:35,08-18
0,券商小作文要查,08-18 09:35,08-18
0,冲高回落,08-18 09:38,08-18
0,中信和东方财富两个大空头,08-18 09:39,08-18
0,今天有水下机会。需建仓的抓紧。,08-18 09:39,08-18
0,汇添富成长领航混合C（018443）下午三点结募了，不愧是布局人才薪酬高地，AI+半导体+大数据都在囊中,08-18 09:39,08-18
0,我已经全部清仓此股，以后再也不会碰这垃圾，永远拉黑,08-18 09:39,08-18
0,散户太多了，主力不会拉的，还需要咂盘洗筹码,08-18 09:40,08-18
0,有没有和我一样生活清淡寡水的朋友，想晚上吃肉了，怎么看今天,08-18 09:40,08-18
0,300847，中船汉光，中线关注！,08-18 09:40,08-18
0,希望今天能上17,08-18 09:40,08-18
0,重要的事情说三遍，买科创！买科创！买科创！,08-18 09:41,08-18
0,上车，今天东方财富破17,08-18 09:41,08-18
0,周末有大动作是一定的,08-18 09:43,08-18
0,创业板昨日已经再创出新低，随时触底反弹,08-18 09:43,08-18
0,快跑,08-18 09:43,08-18
0,开始挖坑啦！,08-18 09:44,08-18
0,来了,08-18 09:46,08-18
0,下来15买点,08-18 09:47,08-18
0,把握当下，上证50，沪深300都是底部~~,08-18 09:47,08-18
0,还是中信证券是龙头老大啊！,08-18 09:48,08-18
0,想想自己，当初为什么要买东财逻辑，能否坚持信仰。,08-18 09:50,08-18
0,诱多吗,08-18 09:51,08-18
0,早上见光S,08-18 09:51,08-18
0,券商是真会玩！所以说券商的钱难赚就是这样的！,08-18 09:53,08-18
