,comment_text,comment_date,comment_time
0,作为一个东财的老股东，拿着东财至今已有7年多，我准备再拿5年，共12年。其中有明确的波段就做，遇到不清楚的高低点就当买国债。按我投资的这12年时间里，东财头4年是高速发展期，中间4年是整固期，后4年是壮大期。上周末我预测了东财第三季度盈利目标：总营收33亿，净利润24亿！所以目前阶段我不怕它跌，但是也觉得现在不会大涨，因为大环境摆在面前。6月份见底的时候，我预测它至少会涨2个月，但...,09-04 11:00,09-04
0,作为一个东财的老股东，拿着东财至今已有7年多，我准备再拿5年，共12年。其中有明确的波段就做，遇到不清楚的高低点就当买国债。按我投资的这12年时间里，东财头4年是高速发展期，中间4年是整固期，后4年是壮大期。上周末我预测了东财第三季度盈利目标：总营收33亿，净利润24亿！所以目前阶段我不怕它跌，但是也觉得现在不会大涨，因为大环境摆在面前。6月份见底的时候，我预测它至少会涨2个月，但...,09-04 11:00,09-04
0,作为一个东财的老股东，拿着东财至今已有7年多，我准备再拿5年，共12年。其中有明确的波段就做，遇到不清楚的高低点就当买国债。按我投资的这12年时间里，东财头4年是高速发展期，中间4年是整固期，后4年是壮大期。上周末我预测了东财第三季度盈利目标：总营收33亿，净利润24亿！所以目前阶段我不怕它跌，但是也觉得现在不会大涨，因为大环境摆在面前。6月份见底的时候，我预测它至少会涨2个月，但...,09-04 11:00,09-04
0,作为一个东财的老股东，拿着东财至今已有7年多，我准备再拿5年，共12年。其中有明确的波段就做，遇到不清楚的高低点就当买国债。按我投资的这12年时间里，东财头4年是高速发展期，中间4年是整固期，后4年是壮大期。上周末我预测了东财第三季度盈利目标：总营收33亿，净利润24亿！所以目前阶段我不怕它跌，但是也觉得现在不会大涨，因为大环境摆在面前。6月份见底的时候，我预测它至少会涨2个月，但...,09-04 11:00,09-04
0,作为一个东财的老股东，拿着东财至今已有7年多，我准备再拿5年，共12年。其中有明确的波段就做，遇到不清楚的高低点就当买国债。按我投资的这12年时间里，东财头4年是高速发展期，中间4年是整固期，后4年是壮大期。上周末我预测了东财第三季度盈利目标：总营收33亿，净利润24亿！所以目前阶段我不怕它跌，但是也觉得现在不会大涨，因为大环境摆在面前。6月份见底的时候，我预测它至少会涨2个月，但...,09-04 11:00,09-04
0,作为一个东财的老股东，拿着东财至今已有7年多，我准备再拿5年，共12年。其中有明确的波段就做，遇到不清楚的高低点就当买国债。按我投资的这12年时间里，东财头4年是高速发展期，中间4年是整固期，后4年是壮大期。上周末我预测了东财第三季度盈利目标：总营收33亿，净利润24亿！所以目前阶段我不怕它跌，但是也觉得现在不会大涨，因为大环境摆在面前。6月份见底的时候，我预测它至少会涨2个月，但...,09-04 11:00,09-04
0,作为一个东财的老股东，拿着东财至今已有7年多，我准备再拿5年，共12年。其中有明确的波段就做，遇到不清楚的高低点就当买国债。按我投资的这12年时间里，东财头4年是高速发展期，中间4年是整固期，后4年是壮大期。上周末我预测了东财第三季度盈利目标：总营收33亿，净利润24亿！所以目前阶段我不怕它跌，但是也觉得现在不会大涨，因为大环境摆在面前。6月份见底的时候，我预测它至少会涨2个月，但...,09-04 11:00,09-04
0,作为一个东财的老股东，拿着东财至今已有7年多，我准备再拿5年，共12年。其中有明确的波段就做，遇到不清楚的高低点就当买国债。按我投资的这12年时间里，东财头4年是高速发展期，中间4年是整固期，后4年是壮大期。上周末我预测了东财第三季度盈利目标：总营收33亿，净利润24亿！所以目前阶段我不怕它跌，但是也觉得现在不会大涨，因为大环境摆在面前。6月份见底的时候，我预测它至少会涨2个月，但...,09-04 11:00,09-04
0,作为一个东财的老股东，拿着东财至今已有7年多，我准备再拿5年，共12年。其中有明确的波段就做，遇到不清楚的高低点就当买国债。按我投资的这12年时间里，东财头4年是高速发展期，中间4年是整固期，后4年是壮大期。上周末我预测了东财第三季度盈利目标：总营收33亿，净利润24亿！所以目前阶段我不怕它跌，但是也觉得现在不会大涨，因为大环境摆在面前。6月份见底的时候，我预测它至少会涨2个月，但...,09-04 11:00,09-04
0,作为一个东财的老股东，拿着东财至今已有7年多，我准备再拿5年，共12年。其中有明确的波段就做，遇到不清楚的高低点就当买国债。按我投资的这12年时间里，东财头4年是高速发展期，中间4年是整固期，后4年是壮大期。上周末我预测了东财第三季度盈利目标：总营收33亿，净利润24亿！所以目前阶段我不怕它跌，但是也觉得现在不会大涨，因为大环境摆在面前。6月份见底的时候，我预测它至少会涨2个月，但...,09-04 11:00,09-04
0,作为一个东财的老股东，拿着东财至今已有7年多，我准备再拿5年，共12年。其中有明确的波段就做，遇到不清楚的高低点就当买国债。按我投资的这12年时间里，东财头4年是高速发展期，中间4年是整固期，后4年是壮大期。上周末我预测了东财第三季度盈利目标：总营收33亿，净利润24亿！所以目前阶段我不怕它跌，但是也觉得现在不会大涨，因为大环境摆在面前。6月份见底的时候，我预测它至少会涨2个月，但...,09-04 11:00,09-04
0,作为一个东财的老股东，拿着东财至今已有7年多，我准备再拿5年，共12年。其中有明确的波段就做，遇到不清楚的高低点就当买国债。按我投资的这12年时间里，东财头4年是高速发展期，中间4年是整固期，后4年是壮大期。上周末我预测了东财第三季度盈利目标：总营收33亿，净利润24亿！所以目前阶段我不怕它跌，但是也觉得现在不会大涨，因为大环境摆在面前。6月份见底的时候，我预测它至少会涨2个月，但...,09-04 11:00,09-04
0,作为一个东财的老股东，拿着东财至今已有7年多，我准备再拿5年，共12年。其中有明确的波段就做，遇到不清楚的高低点就当买国债。按我投资的这12年时间里，东财头4年是高速发展期，中间4年是整固期，后4年是壮大期。上周末我预测了东财第三季度盈利目标：总营收33亿，净利润24亿！所以目前阶段我不怕它跌，但是也觉得现在不会大涨，因为大环境摆在面前。6月份见底的时候，我预测它至少会涨2个月，但...,09-04 11:00,09-04
0,作为一个东财的老股东，拿着东财至今已有7年多，我准备再拿5年，共12年。其中有明确的波段就做，遇到不清楚的高低点就当买国债。按我投资的这12年时间里，东财头4年是高速发展期，中间4年是整固期，后4年是壮大期。上周末我预测了东财第三季度盈利目标：总营收33亿，净利润24亿！所以目前阶段我不怕它跌，但是也觉得现在不会大涨，因为大环境摆在面前。6月份见底的时候，我预测它至少会涨2个月，但...,09-04 11:00,09-04
0,作为一个东财的老股东，拿着东财至今已有7年多，我准备再拿5年，共12年。其中有明确的波段就做，遇到不清楚的高低点就当买国债。按我投资的这12年时间里，东财头4年是高速发展期，中间4年是整固期，后4年是壮大期。上周末我预测了东财第三季度盈利目标：总营收33亿，净利润24亿！所以目前阶段我不怕它跌，但是也觉得现在不会大涨，因为大环境摆在面前。6月份见底的时候，我预测它至少会涨2个月，但...,09-04 11:00,09-04
0,作为一个东财的老股东，拿着东财至今已有7年多，我准备再拿5年，共12年。其中有明确的波段就做，遇到不清楚的高低点就当买国债。按我投资的这12年时间里，东财头4年是高速发展期，中间4年是整固期，后4年是壮大期。上周末我预测了东财第三季度盈利目标：总营收33亿，净利润24亿！所以目前阶段我不怕它跌，但是也觉得现在不会大涨，因为大环境摆在面前。6月份见底的时候，我预测它至少会涨2个月，但...,09-04 11:00,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,都散了吧,09-04 11:01,09-04
0,先祝大家周末愉快！！请大家继续和我同步，保持好师爷级别的心态，空仓上阵！！我今早开盘前9点08分回复帖子，说又来利好了，今早东财可以高开冲高下了！！目前看果然给大家兑现预测了！接着还说接下来不改继续震荡向下杀跌的趋势！！越是这样频繁推出利好消息来暂时阻止杀跌，后面必定会更加推波助澜地加速向下杀跌的力度！！真是验证那句俗话:强扭的瓜不甜！！东财趋势本该向下杀跌的！！硬是被强扭拉涨，绝对持续不长的！！...,09-04 11:01,09-04
0,爆涨过的票，3年内别玩,09-04 11:01,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,也该来一波大行情了吧,09-04 11:02,09-04
0,助涨助跌？还是见高就空单融券卖空的大户主力！活该股价下跌！,09-04 11:03,09-04
0,助涨助跌？还是见高就空单融券卖空的大户主力！活该股价下跌！,09-04 11:03,09-04
